name	rank	last_changed	profile_group	habitat	flying	diet
Demodex folliculorum	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	forest, freshwater, grassland, soil	no	parasite

Dendroctonus brevicomis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Dendroctonus frontalis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Dendroctonus ponderosae	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Dendroctonus rufipennis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Dendroctonus valens	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	parasite

Dermacentor andersoni	GenusAndSpecies	2025-05-01 23:11:52	Ixodida	forest, soil	no	parasite

Dermacentor variabilis	GenusAndSpecies	2025-05-01 23:11:52	Ixodida	forest, soil	no	parasite

Deroplatys desiccata	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	forest	no	carnivore

Desmoxytes purpurosea	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Deuteraphorura schoetti	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Diacamma rugosum	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Diachlorus ferrugatus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Diadegma insulare	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	yes	parasite

Dicranopalpus gasteinensis	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	carnivore

Dicranopalpus ramosus	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	omnivore

Dicyrtomina ornata	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Digitonthophagus gazella	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Dinocheirus arizonensis	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	carnivore

Dinoponera gigantea	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Dinoponera quadriceps	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Dioctria hyalipennis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Diogmites angustipennis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Diogmites neoternatus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Diplatys flavicollis	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	herbivore

Diplocentrus whitei	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	soil	no	carnivore

Diploptera punctata	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	omnivore

Dipterophagus daci	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Diradius vandykei	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	herbivore

Dissosteira carolina	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Dolichovespula arenaria	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland, urban	yes	carnivore

Dolomedes tenebrosus	GenusAndSpecies	2025-05-01 23:11:52	Araneae	urban	no	carnivore

Dolycoris baccarum	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	no	herbivore

Dorcadion pedestre	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Dorcus hopei	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Dorcus rectus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Dorcus titanus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Doru aculeatum	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	omnivore

Dorylus laevigatus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Dorylus molestus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	detritivore

Dorylus wilverthi	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Draeculacephala minerva	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Drunella grandis	GenusAndSpecies	2025-05-01 23:11:52	Ephemeroptera	freshwater	yes	herbivore

Drusus annulatus	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	forest, freshwater	yes	herbivore

Dryocoetes autographus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Ducetia japonica	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Dundubia vaginata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Dyschirius globosus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Eacles imperialis	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Echidnophaga gallinacea	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Echinophthirius horridus	GenusAndSpecies	2025-05-01 23:11:52		marine	no	parasite

Eciton burchellii	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Eciton hamatum	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Eciton lucanoides	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Eciton mexicanum	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	detritivore

Ectopsocus briggsi	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest, grassland	no	herbivore

Efferia aestuans	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Efferia pogonias	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Elaphrus cupreus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Elenchus tenuicornis	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	yes	parasite

Elipsocus hyalinus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest	no	herbivore

Elliptorhina chopardi	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Embioptera africana	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	detritivore

Embioptera indica	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Empoasca fabae	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	parasite

Empusa pennata	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	grassland	no	carnivore

Enallagma cyathigerum	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Enchodelphax schneideri	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Encyocratella olivacea	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Enderleinella obsoleta	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	soil	no	detritivore

Eneoptera surinamensis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Enneothrips flavens	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	yes	herbivore

Entomobrya nivalis	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Eoperipatus totoro	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Eosentomon delicatum	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Ephemera danica	GenusAndSpecies	2025-05-01 23:11:52	Ephemeroptera	freshwater, soil	yes	negavore

Ephemerella dorothea	GenusAndSpecies	2025-05-01 23:11:52	Ephemeroptera	freshwater	yes	negavore

Ephippiger ephippiger	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Epiperipatus adenocryptus	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Epiperipatus biolleyi	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Epiperipatus cratensis	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Epiperipatus isthmicola	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Epipsocus meridionalis	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest	no	fungivore

Epitheca cynosura	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Eremobates marathoni	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Eremobates pallipes	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Eremorhax magnus	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Ergates faber	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	negavore

Eriophyes tulipae	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	forest, grassland	no	herbivore

Eristalis tenax	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	herbivore

Erythroneura elegans	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Ethmostigmus rubripes	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	soil	no	carnivore

Eublaberus posticus	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	yes	detritivore

Euborellia annulipes	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	herbivore

Euborellia caraibea	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	omnivore

Eubranchipus vernalis	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	detritivore

Eucypris virens	GenusAndSpecies	2025-05-01 23:11:52	Ostracoda	freshwater	no	detritivore

Euembia mexicana	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Euglossa dilemma	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	grassland	no	herbivore

Euoniticellus intermedius	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Euops splendida	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Eupeodes corollae	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	herbivore

Eurema hecabe	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Eurydema ornata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	no	herbivore

Euschistus servus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	yes	herbivore

Euschistus tristigmus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	yes	herbivore

Evalljapyx hubbardi	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	carnivore

Exitianus exitiosus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Exochomus quadripustulatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	yes	carnivore

Extatosoma tiaratum	GenusAndSpecies	2025-05-01 23:11:52	Phasmatodea	forest	no	herbivore

Eylais extendens	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	freshwater	no	carnivore

Fannia canicularis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	detritivore

Fannia scalaris	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	herbivore

Felicola subrostratus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest, grassland	no	parasite

Fibla maclachlani	GenusAndSpecies	2025-05-01 23:11:52	Raphidioptera	forest	yes	carnivore

Flatida coccinea	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest	yes	herbivore

Folsomia candida	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	detritivore

Forcipomyia taiwana	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater, soil	yes	parasite

Forficula auricularia	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	omnivore

Frankliniella fusca	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Frankliniella occidentalis	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Frankliniella tritici	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Fulgora castresii	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	yes	herbivore

Fulgora lampetis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	yes	herbivore

Fulgora laternaria	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	yes	herbivore

Fulgora lucifera	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	yes	herbivore

Galendromus occidentalis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Galeodes arabs	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Galeodes caspius	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Galeodes granti	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Galeodopsis strandi	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Galleria mellonella	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	negavore

Garypus californicus	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	forest	no	carnivore

Gasteracantha cancriformis	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest, grassland	no	carnivore

Gastrimargus musicus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Geogarypus minor	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	desert	no	carnivore

Geophilus flavus	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	soil	no	carnivore

Gerris alacris	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris apicalis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris argentatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater, urban	no	carnivore

Gerris buenoi	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris comatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris gibbifer	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris incurvatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris lacustris	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris lateralis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris marginatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris odontogaster	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris paludum	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	herbivore

Gerris remigis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris rufoscutellatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gerris thoracicus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Gigantiops destructor	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Glaenocorisa propinqua	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	herbivore

Gliricola porcelli	GenusAndSpecies	2025-05-01 23:11:52		marine	no	parasite

Glomeris marginata	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Glossina morsitans	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	parasite

Glossosoma intermedium	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	negavore

Glyptapanteles liparidis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	yes	parasite

Gnathamitermes perplexus	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	detritivore

Godzilliognomus frondosus	GenusAndSpecies	2025-05-01 23:11:52		forest, marine	no	herbivore

Godzillius robustus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	desert	no	detritivore

Gomphus vulgatissimus	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Gongylus gongylodes	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	grassland	no	carnivore

Goniocotes gallinae	GenusAndSpecies	2025-05-01 23:11:52		soil	no	parasite

Gonolabidura meteor	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Gracilentulus gracilis	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	carnivore

Graminella nigrifrons	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Grammostola rosea	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Graphocephala coccinea	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Graphopsocus cruciatus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	soil	no	detritivore

Greta oto	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Gromphadorhina portentosa	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	omnivore

Gryllotalpa gryllotalpa	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	soil	no	detritivore

Gryllus assimilis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Gryllus bimaculatus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	omnivore

Gryllus campestris	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	omnivore

Gryllus firmus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	yes	herbivore

Gryllus texensis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Gylippus afghanensis	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	desert	yes	carnivore

Gymnopleurus geoffroyi	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Gynacantha nervosa	GenusAndSpecies	2025-05-01 23:11:52	Odonata	forest, freshwater	yes	carnivore

Gynaikothrips ficorum	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	yes	herbivore

Gyrophaena affinis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Habrocerus capillaricornis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Habroscelimorpha dorsalis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Hadogenes troglodytes	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	soil	no	carnivore

Hadrobunus grandis	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	omnivore

Hadrurus arizonensis	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	desert	no	carnivore

Haemagogus janthinomys	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater, urban	no	parasite

Haemaphysalis leporispalustris	GenusAndSpecies	2025-05-01 23:11:52	Ixodida	forest, soil	no	parasite

Haemaphysalis longicornis	GenusAndSpecies	2025-05-01 23:11:52	Ixodida	forest, soil	no	parasite

Haematobia irritans	GenusAndSpecies	2025-05-01 23:11:52	Diptera	urban	yes	parasite

Haematopinus eurysternus	GenusAndSpecies	2025-05-01 23:11:52		forest	no	parasite

Haematopinus suis	GenusAndSpecies	2025-05-01 23:11:52		forest	no	parasite

Haematopota crassicornis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Haematopota pluvialis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	parasite

Halesus radiatus	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	herbivore

Halictophagus australensis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	parasite

Halictophagus bonariensis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	parasite

Halictophagus hortensis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	detritivore

Halictophagus japonicus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	parasite

Halictoxenos borealis	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Halictus rubicundus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	grassland	no	herbivore

Halyomorpha halys	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	yes	herbivore

Hapithus agitator	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Hapljapyx hubbardi	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	detritivore

Haplocampa wagneri	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	yes	parasite

Haplochernes kraepelini	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	carnivore

Haploembia palaui	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Haploembia solieri	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	detritivore

Haploembia tarsalis	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	yes	herbivore

Haplopelma minax	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Haplophthalmus danicus	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	freshwater, soil, urban	no	herbivore

Haplothrips ganglbaueri	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	yes	herbivore

Harmonia axyridis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	no	carnivore

Harpactor angulosus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Harpagoxenus sublaevis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	parasite

Harpalus rufipes	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Harpaphe haydeniana	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	detritivore

Heliconius charithonia	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Helicopsyche borealis	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	herbivore

Helicoverpa zea	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Heliocopris dominus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Heliothrips brunneipennis	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	yes	herbivore

Heliothrips haemorrhoidalis	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Helophilus pendulus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	detritivore

Helopicus subvarians	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	carnivore

Hemerotrecha denticulata	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Hemicordulia tau	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Hemiscolopendra marginata	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	soil	no	carnivore

Heptagenia sulphurea	GenusAndSpecies	2025-05-01 23:11:52	Ephemeroptera	freshwater	yes	negavore

Hesperentomon xizangense	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Hesperocorixa sahlbergi	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	detritivore

Hetaerina americana	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Heterocypris incongruens	GenusAndSpecies	2025-05-01 23:11:52	Ostracoda	freshwater	no	detritivore
